id,url,autor_nome,autor_handle,data,texto,eh_resposta,respostas,retweets,curtidas,visualizacoes,erro
1618207769441751047,https://x.com/i/web/status/1618207769441751047,Jair M. Bolsonaro,@jairbolsonaro,2023-01-25T11:22:51.000Z,"-Trata-se de exigência da Organização para a Cooperação e De senvolvimento Econômico (OCDE) para a entrada do  no grupo.

-A alíquota, que estava em 6,38%, caiu para 5,38% e cairá 1 ponto porcentual por ano até 2027, quando atingirá 1,38%. A partir de 2028 a alíquota é zerada.",nao,515 Replies. Reply,2291 reposts. Repost,13809 Likes. Like,"336K
 Views",
1618207768099590144,https://x.com/i/web/status/1618207768099590144,Jair M. Bolsonaro,@jairbolsonaro,2023-01-25T11:22:51.000Z,"-Imposto sobre Operações Financeiras (IOF) está mais barato a partir de Decreto do Presidente Bolsonaro. 

-O tributo passa a ter reduções progressivas ano a ano e incide sobre compras internacionais no cartão, compras nacionais, transferências ao exterior e saques internacionais",nao,3910 Replies. Reply,5300 reposts. Repost,35264 Likes. Like,"1.3M
 Views",
1617926972352651264,https://x.com/i/web/status/1617926972352651264,Jair M. Bolsonaro,@jairbolsonaro,2023-01-24T16:47:04.000Z,"Notícias em nosso canal no GETTR atualizadas também todos os dias! Inscreva-se: 
gettr.com/user/jairbolso
…",nao,349 Replies. Reply,1930 reposts. Repost,10230 Likes. Like,"282.3K
 Views",
1617872602311327745,https://x.com/i/web/status/1617872602311327745,Jair M. Bolsonaro,@jairbolsonaro,2023-01-24T13:11:01.000Z,"- Mais de 763 mil venezuelanos já entraram no País e 301 mil solicitaram regularização migratória para buscar oportunidades de emprego, dignidade e melhores condições de vida.",nao,661 Replies. Reply,3824 reposts. Repost,21736 Likes. Like,"423.9K
 Views",
1617872600587460608,https://x.com/i/web/status/1617872600587460608,Jair M. Bolsonaro,@jairbolsonaro,2023-01-24T13:11:01.000Z,"- Para garantir o atendimento humanitário aos refugiados e migrantes venezuelanos em Roraima, principal porta de entrada da Venezuela no Brasil, o governo federal criou a Operação Acolhida.",nao,510 Replies. Reply,3495 reposts. Repost,21428 Likes. Like,"466K
 Views",
1617872598993629184,https://x.com/i/web/status/1617872598993629184,Jair M. Bolsonaro,@jairbolsonaro,2023-01-24T13:11:00.000Z,"- A Operação Acolhida (RORAIMA)  FUGA DA DITADURA VENEZUELANA que geram fome, miséria e violência:

- De acordo com agências da ONU, o número de venezuelanos que deixou o país ultrapassa 5 milhões de pessoas e o Brasil é um dos destinos mais procurados por eles.",nao,5619 Replies. Reply,9115 reposts. Repost,49462 Likes. Like,"1.7M
 Views",
1616768541109223424,https://x.com/i/web/status/1616768541109223424,Jair M. Bolsonaro,@jairbolsonaro,2023-01-21T12:03:52.000Z,". Defendemos até o fim a não descriminalização do aborto e impedimos avanços na erotização de crianças nas escolas;

. Recursos do BNDES ficavam no  para investimento em energia limpa, Agronegócio, marco do saneamento básico, infraestrutura e consequentemente; saúde e emprego.",nao,1198 Replies. Reply,5175 reposts. Repost,26770 Likes. Like,"592.1K
 Views",
1616768539997659137,https://x.com/i/web/status/1616768539997659137,Jair M. Bolsonaro,@jairbolsonaro,2023-01-21T12:03:52.000Z,. Recorde de apreensões de drogas causando prejuízo ao crime organizado agilizando também a venda dos bens oriundos do tráfico revertidos no equipamento de agentes de segurança pública;,nao,697 Replies. Reply,3537 reposts. Repost,21945 Likes. Like,"560.1K
 Views",
1616768538089226240,https://x.com/i/web/status/1616768538089226240,Jair M. Bolsonaro,@jairbolsonaro,2023-01-21T12:03:52.000Z,". Redução de impostos de produtos da cesta básica, combustíveis, IPI, medicamentos de combate ao HIV e câncer, materiais hospitalares, de geração de energia limpa e de games;

. Redução histórica de desemprego em 4 anos (desburocratizações, privatizações e desestatizações);",nao,335 Replies. Reply,2204 reposts. Repost,12802 Likes. Like,"283.7K
 Views",
1616768536675860480,https://x.com/i/web/status/1616768536675860480,Jair M. Bolsonaro,@jairbolsonaro,2023-01-21T12:03:51.000Z,". Aumento histórico de 33,24% para os professores do ensino básico;

. Impostos do diesel e do gás do cozinha zerados em nossa gestão;

. Desconto de cerca de 92% da dívida do FIES e facilitação máxima no pagamento restante (programa criado na década de 80);",nao,8756 Replies. Reply,9330 reposts. Repost,59529 Likes. Like,"2M
 Views",
1616580168750927872,https://x.com/i/web/status/1616580168750927872,Jair M. Bolsonaro,@jairbolsonaro,2023-01-20T23:35:21.000Z,"- Informações de nosso canal no Telegram atualizadas. Confira: 
t.me/jairbolsonarob
…",nao,5355 Replies. Reply,4137 reposts. Repost,38240 Likes. Like,"2M
 Views",
1616409832751525888,https://x.com/i/web/status/1616409832751525888,Jair M. Bolsonaro,@jairbolsonaro,2023-01-20T12:18:30.000Z,"- Saiba detalhes: 
gov.br/casacivil/pt-b
…",nao,374 Replies. Reply,1849 reposts. Repost,12236 Likes. Like,"339.9K
 Views",
1616409831128055808,https://x.com/i/web/status/1616409831128055808,Jair M. Bolsonaro,@jairbolsonaro,2023-01-20T12:18:29.000Z,"- With this, we contribute to the economic-financial sustainability of institutions and to the continuity of services for those who need them.",nao,366 Replies. Reply,1977 reposts. Repost,15187 Likes. Like,"424.2K
 Views",
1616409829781737478,https://x.com/i/web/status/1616409829781737478,Jair M. Bolsonaro,@jairbolsonaro,2023-01-20T12:18:29.000Z,"- LEGISLAÇÃO dezembro / 22: Contribuindo com a manutenção dos serviços prestados pelos HOSPITAIS e SANTAS CASAS que atuam de forma complementar junto ao Sistema Único de Saúde (SUS), o Governo 
@jairbolsonaro
 repassou recursos na ordem de R$ 2 bilhões a esses setores.",nao,2442 Replies. Reply,4721 reposts. Repost,31036 Likes. Like,"1M
 Views",
1616045766367133698,https://x.com/i/web/status/1616045766367133698,Jair M. Bolsonaro,@jairbolsonaro,2023-01-19T12:11:50.000Z,"- Dados oriundos do do Boletim Mensal de Energia.

. Detalhes 1: 
bityli.com/Y4sIB

. Detalhes 2: 
bityli.com/vJJXF",nao,214 Replies. Reply,1570 reposts. Repost,10379 Likes. Like,"302.1K
 Views",
1616045765213782016,https://x.com/i/web/status/1616045765213782016,Jair M. Bolsonaro,@jairbolsonaro,2023-01-19T12:11:49.000Z,"- Governo 
@jairbolsonaro
 : com a diminuição de impostos em produtos geradores de energia solar, com o marco legal da geração própria de energia, além do investimento que tornará a região mais humilde do país em exportadora de energia limpa também para o mundo.",nao,348 Replies. Reply,2846 reposts. Repost,16632 Likes. Like,"405.7K
 Views",
1616045763947073537,https://x.com/i/web/status/1616045763947073537,Jair M. Bolsonaro,@jairbolsonaro,2023-01-19T12:11:49.000Z,"- Geração de energia por fontes renováveis (hidráulica, solar e eólica) cresceu gigantescamente em 2022.

- Desde 2020, o BNDES já financiou mais de R$ 3 bilhões em projetos de parques eólicos no nordeste brasileiro (PI, PE) e MG, sendo mais de 14 unidades em território nacional.",nao,3099 Replies. Reply,6383 reposts. Repost,42281 Likes. Like,"1.4M
 Views",
1615645545120387077,https://x.com/i/web/status/1615645545120387077,Jair M. Bolsonaro,@jairbolsonaro,2023-01-18T09:41:29.000Z,"- Outro dado positivo foi que 85% da comunidade respondeu satisfatoriamente ao ambiente escoltar após a mudança para o modelo do Pecim.

- 202 escolas atendendo cerca de 120 mil alunos. Programa é nacional com presença em todas as unidades da federação.
bityli.com/uwK9Z",nao,646 Replies. Reply,3912 reposts. Repost,24345 Likes. Like,"532.1K
 Views",
1615645543698685952,https://x.com/i/web/status/1615645543698685952,Jair M. Bolsonaro,@jairbolsonaro,2023-01-18T09:41:29.000Z,"- Dados do MEC apontam que a violência física foi reduzida em 82%, a violência verbal diminuída em 75% e a violência patrimonial em 82%. A mesma pesquisa constatou que a evasão e o abandono escolar diminuíram em quase 80%.",nao,631 Replies. Reply,3894 reposts. Repost,24278 Likes. Like,"575.4K
 Views",
1615645542326870020,https://x.com/i/web/status/1615645542326870020,Jair M. Bolsonaro,@jairbolsonaro,2023-01-18T09:41:29.000Z,"- 2022 / Educação| O Modelo de Escola Cívico-Militar (Pecim) atende estudantes em situação de vulnerabilidade socioeconômica, com o objetivo de reduzir a evasão, a repetência e o abandono escolar.",nao,4302 Replies. Reply,6662 reposts. Repost,44730 Likes. Like,"2M
 Views",
1615335692464160768,https://x.com/i/web/status/1615335692464160768,Jair M. Bolsonaro,@jairbolsonaro,2023-01-17T13:10:15.000Z,"- Government 
@jairbolsonaro
 (19/22).  
Even with all the historical difficulties faced (war, pandemic, and many other factors), here are some more advances from our administration. Watch!",nao,8083 Replies. Reply,8980 reposts. Repost,55690 Likes. Like,"1.4M
 Views",
1614964930179989504,https://x.com/i/web/status/1614964930179989504,Jair M. Bolsonaro,@jairbolsonaro,2023-01-16T12:36:58.000Z,"- MAIS UMA HERANÇA BENDITA: Governo 
@jairbolsonaro
 deixa R$ 82 bilhões em investimentos contratados para 2023.

- O Programa de Parcerias de Investimentos (PPI) contribuindo para o PIB em 2023.

- Avanços jamais vistos em Empregos, no desenvolvimento e na infraestrutura!",nao,7228 Replies. Reply,9501 reposts. Repost,59826 Likes. Like,"2.5M
 Views",
1614624803503341575,https://x.com/i/web/status/1614624803503341575,Jair M. Bolsonaro,@jairbolsonaro,2023-01-15T14:05:26.000Z,"- RIO GRANDE DO NORTE / Barragem de Oiticica: Casas novas, águas da transposição do Rio São Francisco e relatos de moradores com as benfeitorias. ASSISTA:",nao,4662 Replies. Reply,8478 reposts. Repost,47689 Likes. Like,"1.4M
 Views",
1614251551496732673,https://x.com/i/web/status/1614251551496732673,Jair M. Bolsonaro,@jairbolsonaro,2023-01-14T13:22:15.000Z,- Sem canetadas e conchavos (19/22):,nao,8260 Replies. Reply,12047 reposts. Repost,63832 Likes. Like,"2.2M
 Views",
1613852059752693761,https://x.com/i/web/status/1613852059752693761,Jair M. Bolsonaro,@jairbolsonaro,2023-01-13T10:54:49.000Z,"- PELA PRIMEIRA VEZ NA HISTÓRIA a inflação brasileira fecha o ano ABAIXO da inflação dos EUA e da zona do Euro.

- Resultado direto de nossa política econômica de consolidação fiscal, redução de impostos, desburocratizações e reformas pró-mercado para aumento da produtividade.",nao,16054 Replies. Reply,14194 reposts. Repost,91074 Likes. Like,"4.5M
 Views",
1613470830222270464,https://x.com/i/web/status/1613470830222270464,Jair M. Bolsonaro,@jairbolsonaro,2023-01-12T09:39:57.000Z,"- Ações beneficiarão 30 milhões de pessoas com água tratada, esgotamento sanitário e gestão de residuos sólidos (meio ambiente, emprego, saúde, desenvolvimento e educação)

- Detalhes: 
gov.br/pt-br/noticias
…",nao,1671 Replies. Reply,6059 reposts. Repost,35144 Likes. Like,"1.1M
 Views",
1613470828829593600,https://x.com/i/web/status/1613470828829593600,Jair M. Bolsonaro,@jairbolsonaro,2023-01-12T09:39:57.000Z,"- The Government 
@jairbolsonaro
 leveraged investments in sanitation through the Legal Framework and delivered more than 640 works across the Country.",nao,12441 Replies. Reply,9130 reposts. Repost,66724 Likes. Like,"3.8M
 Views",
1613308476805218304,https://x.com/i/web/status/1613308476805218304,Jair M. Bolsonaro,@jairbolsonaro,2023-01-11T22:54:49.000Z,"- Telegram do dia atualizado. Junte-se a nós! 
t.me/jairbolsonarob
…",nao,1198 Replies. Reply,2748 reposts. Repost,21003 Likes. Like,"687.5K
 Views",
1613153065846161411,https://x.com/i/web/status/1613153065846161411,Jair M. Bolsonaro,@jairbolsonaro,2023-01-11T12:37:16.000Z,"- AGRONEGÓCIO: Regularização fundiária durante o Governo Jair Bolsonaro alcançou mais um recorde e beneficiou quase meio milhão de famílias no Brasil (agricultura familiar).

- Foram mais títulos de propriedade entregues que todos os governos anteriores somados desde 2002.",nao,8920 Replies. Reply,8452 reposts. Repost,59476 Likes. Like,"2.6M
 Views",
1612802036520685569,https://x.com/i/web/status/1612802036520685569,Jair M. Bolsonaro,@jairbolsonaro,2023-01-10T13:22:24.000Z,"- A moeda brasileira terminou o ano passado com elevação de 5,62%. O movimento ocorreu a despeito das turbulências globais.

- Mais uma prova do acerto da política econômica implementada no Brasil entre 2019 e 2022.",nao,1460 Replies. Reply,3359 reposts. Repost,23676 Likes. Like,"995.7K
 Views",
1612802035195183106,https://x.com/i/web/status/1612802035195183106,Jair M. Bolsonaro,@jairbolsonaro,2023-01-10T13:22:24.000Z,"- Real tem a melhor performance em 2022 entre 33 moedas globais.

- O real é a moeda que mais se valorizou em relação ao dólar em 2022, numa cesta com 33 das principais divisas globais.",nao,9997 Replies. Reply,6896 reposts. Repost,52182 Likes. Like,"3.1M
 Views",
1612600119504814081,https://x.com/i/web/status/1612600119504814081,Jair M. Bolsonaro,@jairbolsonaro,2023-01-10T00:00:03.000Z,"- After the stabbing I suffered in Juiz de Fora/MG, I underwent 5 surgeries. Since the last one, twice I had adhesions that led me to other medical procedures.
- Yesterday, a new adhesion and hospital discharge in Orlando/USA.
- Grateful for the prayers and messages for a prompt recovery.",nao,50069 Replies. Reply,22597 reposts. Repost,143304 Likes. Like,"10M
 Views",
1612444120701714435,https://x.com/i/web/status/1612444120701714435,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:10.000Z,"35- 130 Escolas Cívico-Militares

36- mais de 2.500 Obras Escolares

37- Revogaço (23 mil atos revogados)",nao,2504 Replies. Reply,2963 reposts. Repost,22124 Likes. Like,"1.1M
 Views",
1612444119154184195,https://x.com/i/web/status/1612444119154184195,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:10.000Z,"32- Nova Lei Rouneat (encaminhamento de recursos para quem realmente necessita)

33- Programa Lixão Zero (mais de 800 lixões fechados e ordenamento para reciclagem)

34- Programa Wi-Fi Brasil (14,5 mil pontos) (escolas, hospitais e locais públicos)",nao,624 Replies. Reply,2658 reposts. Repost,21139 Likes. Like,"1.1M
 Views",
1612444117547499522,https://x.com/i/web/status/1612444117547499522,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:10.000Z,"27- DTe Caminhoneiros (desburocratizações e economia ao usuário)

28- mais 1000 Obras de Infraestruturas Turísticas Concluídas

29- Convite OCDE

30- Disque Direitos Humanos (Disque 100)

31- Central de Atendimento à Mulher (Disque 180)",nao,324 Replies. Reply,1688 reposts. Repost,12411 Likes. Like,"607.8K
 Views",
1612444116004261890,https://x.com/i/web/status/1612444116004261890,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:09.000Z,"23- Over 231 thousand homes in the Northeast

24- IMF: Smart Reallocation of Pandemic Resources

25- Debt Levels Pre-Pandemic (government accounts closed in the black after 9 years in the red)

26- Cabotage Framework (BR do Mar)",nao,190 Replies. Reply,1582 reposts. Repost,11908 Likes. Like,"543.3K
 Views",
1612444113940488193,https://x.com/i/web/status/1612444113940488193,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:09.000Z,"20- Programa Guardiões do Bioma (recordes de aplicações de recursos e operações no combate aos crimes ambientais)

21- Marco do câmbio (aumento do limite de $10.000 em viagens / redução gradativa do IOF)

22- Leilão 5G (tecnologia e desenvolvimento)",nao,171 Replies. Reply,1587 reposts. Repost,11560 Likes. Like,"524.5K
 Views",
1612444112648560640,https://x.com/i/web/status/1612444112648560640,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:08.000Z,"18- Programa de Apoio à Elaboração de Planos de Mobilidade Urbana Municipais (investimento direito nas cidades)

19- Programa Brasil M.A.I.S - Apoio de perícias, investigações e operações policiais (ex: expansão recorde do Banco Nacional de perfis genéticos p/ soluções de crimes)",nao,89 Replies. Reply,1143 reposts. Repost,8414 Likes. Like,"361.5K
 Views",
1612444110480379911,https://x.com/i/web/status/1612444110480379911,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:08.000Z,"15- TranformaGov - Moderniza a Gestão da Administração Pública (menos gastos ao povo e estado)

16- Auxílio-Emergencial (R$ 600,00) “fecha tudo”

17- Venda/Transferência de Veículos por meio Digital (economia e tempo)",nao,111 Respostas. Resposta,1178 reposts. Repost,8285 Curtidas. Curtida,"360,2 mil
 Visualizações",
1612444108236394496,https://x.com/i/web/status/1612444108236394496,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:07.000Z,"11-  CNH 10 Anos

12- mais de 80 Leilões / Ministério da Infraestrutura.

13- De 124ª para 65ª no Ranking Doing Business do Banco Mundial

14- Projeto de Desestatização de Portos (menos estado e interferência política na logística do dinheiro do contribuinte)",nao,118 Respostas. Resposta,1182 reposts. Repost,8260 Curtidas. Curtida,"353 mil
 Visualizações",
1612444106709426178,https://x.com/i/web/status/1612444106709426178,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:07.000Z,"6- Privatização da BR Distribuidora e Gaspetro

7- Início da Privatização dos Correios

8- Encaminhamento da Privatização TAG (Petrobras)

9- Privatização da Companhia Energética Manauara e Termoelétrica Potiguar

10- Digitalização recorde de Serviços (Reconhecimento mundial)",nao,226 Respostas. Resposta,1191 reposts. Repost,7876 Curtidas. Curtida,"367,5 mil
 Visualizações",
1612444105207947266,https://x.com/i/web/status/1612444105207947266,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T13:40:07.000Z,"MAIS SOBRE 2019-2022:

1- Extinção de 27 mil cargos

2- Privatização CODESA (Portos) (1• na história / Espírito Santo)

3- Programa Pró-Trilhos (recuperação histórica com iniciativa privada)

4- CNH 40 pontos

5- Marco do Gás (imposto federal zerado sob o gás de cozinha)",nao,10627 Respostas. Resposta,7462 reposts. Repost,46875 Curtidas. Curtida,"3,4 mi
 Visualizações",
1612242022143762433,https://x.com/i/web/status/1612242022143762433,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T00:17:06.000Z,"- No mais, repudio as acusações, sem provas, a mim atribuídas por parte do atual chefe do executivo do Brasil.",nao,12030 Respostas. Resposta,14485 reposts. Repost,107557 Curtidas. Curtida,"4,5 mi
 Visualizações",
1612242020961062912,https://x.com/i/web/status/1612242020961062912,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T00:17:06.000Z,"- Ao longo do meu mandato, sempre estive dentro das quatro linhas da Constituição respeitando e defendendo as leis, a democracia, a transparência e a nossa sagrada liberdade.",nao,7156 Respostas. Resposta,12632 reposts. Repost,98395 Curtidas. Curtida,"4,4 mi
 Visualizações",
1612242019564548097,https://x.com/i/web/status/1612242019564548097,Jair M. Bolsonaro,@jairbolsonaro,2023-01-09T00:17:06.000Z,"- Manifestações pacíficas, na forma da lei, fazem parte da democracia. Contudo, depredações e invasões de prédios públicos como ocorridos no dia de hoje, assim como os praticados pela esquerda em 2013 e 2017, fogem à regra.",nao,53106 Respostas. Resposta,35937 reposts. Repost,188300 Curtidas. Curtida,"17 mi
 Visualizações",
1612095792076005377,https://x.com/i/web/status/1612095792076005377,Jair M. Bolsonaro,@jairbolsonaro,2023-01-08T14:36:02.000Z,- Aplicação de recursos públicos e contratação de investimentos privados asseguram modernização da logística nacional de transporte em todo o Brasil e geram 2 milhões de novos empregos nos próximos anos.,nao,1190 Respostas. Resposta,3200 reposts. Repost,27436 Curtidas. Curtida,"1,6 mi
 Visualizações",
1612095788796071938,https://x.com/i/web/status/1612095788796071938,Jair M. Bolsonaro,@jairbolsonaro,2023-01-08T14:36:01.000Z,"- Em quatro anos, o Ministério da Infraestrutura do Governo Jair Bolsonaro conclui 364 obras e garante cerca de R$ 117 bilhões para infraestrutura de transportes.",nao,9111 Respostas. Resposta,8162 reposts. Repost,64773 Curtidas. Curtida,"3,8 mi
 Visualizações",
1611310678496923655,https://x.com/i/web/status/1611310678496923655,Jair M. Bolsonaro,@jairbolsonaro,2023-01-06T10:36:17.000Z,"- O  é um dos países com maior reserva de grafite, fonte do grafeno, ao lado da China e do Canadá.",nao,854 Respostas. Resposta,4319 reposts. Repost,32594 Curtidas. Curtida,"964,7 mil
 Visualizações",
1611310677297172481,https://x.com/i/web/status/1611310677297172481,Jair M. Bolsonaro,@jairbolsonaro,2023-01-06T10:36:16.000Z,"- O grafeno tem incríveis propriedades físicas, além de ser o mais leve e fino material existente, é 200 vezes mais forte do que o aço e considerado o melhor material condutor de calor e de eletricidade.",nao,468 Respostas. Resposta,3549 reposts. Repost,29048 Curtidas. Curtida,"1 mi
 Visualizações",
1611310676047466497,https://x.com/i/web/status/1611310676047466497,Jair M. Bolsonaro,@jairbolsonaro,2023-01-06T10:36:16.000Z,- A portaria prevê o desenvolvimento de nanocompósitos poliméricos com grafeno para aplicação em tratamentos cutâneos e medicina regenerativa com apoio da FINEP.,nao,214 Respostas. Resposta,2539 reposts. Repost,20408 Curtidas. Curtida,"456,7 mil
 Visualizações",
1611310674700812288,https://x.com/i/web/status/1611310674700812288,Jair M. Bolsonaro,@jairbolsonaro,2023-01-06T10:36:16.000Z,"- Em 2021, portaria do Ministério da Ciência, Tecnologia e Inovações instituiu o programa Inova Grafeno e parceria para tornar a UCSGRAPHENE uma unidade EMBRAPII, organização social do MCTI.",nao,275 Respostas. Resposta,2215 reposts. Repost,18799 Curtidas. Curtida,"451,8 mil
 Visualizações",
1611310673526493184,https://x.com/i/web/status/1611310673526493184,Jair M. Bolsonaro,@jairbolsonaro,2023-01-06T10:36:15.000Z,"- A maior fábrica de Grafeno da América Latina! É o Brasil saindo na frente!

- A UCSGRAPHENE é vinculada à Universidade de Caxias do Sul (UCS) e atua nos campos de desenvolvimento e inovação com a finalidade de utilizar o grafeno para atender a demandas da indústria nacional.",nao,7856 Respostas. Resposta,10818 reposts. Repost,72260 Curtidas. Curtida,"3,1 mi
 Visualizações",
1610965343576686594,https://x.com/i/web/status/1610965343576686594,Jair M. Bolsonaro,@jairbolsonaro,2023-01-05T11:44:02.000Z,"- Detalhes em nosso canal no Telegram: 
t.me/jairbolsonarob
…",nao,1794 Respostas. Resposta,3573 reposts. Repost,32243 Curtidas. Curtida,"1,2 mi
 Visualizações",
1610965335464710148,https://x.com/i/web/status/1610965335464710148,Jair M. Bolsonaro,@jairbolsonaro,2023-01-05T11:44:00.000Z,"- No final de 2022, assinamos MP que mantém a garantia da isenção do DPVAT 2023 beneficiando milhões de motoristas brasileiros.",nao,9434 Respostas. Resposta,9916 reposts. Repost,75971 Curtidas. Curtida,"3,3 mi
 Visualizações",
1610619140171255809,https://x.com/i/web/status/1610619140171255809,Jair M. Bolsonaro,@jairbolsonaro,2023-01-04T12:48:21.000Z,"…, intensificar o acompanhamento remoto de pacientes, facilitar triagens para evitar superlotação desnecessária e o oferecimento de opções de atendimento de saúde virtual possa aumentar o acesso das populações aos serviços de saúde.

Detalhes no Telegram: “Jair M. Bolsonaro 1”",nao,1213 Respostas. Resposta,3943 reposts. Repost,32109 Curtidas. Curtida,"1,1 mi
 Visualizações",
